article_id,caption,image_path
0352811025,women's Solid White Trousers,0352811025.jpg
0352811027,women's Denim Beige Trousers,0352811027.jpg
0352811033,women's All over pattern White Trousers,0352811033.jpg
0352811039,women's Solid Light Pink Trousers,0352811039.jpg
0354307004,Solid Greyish Beige Other shoe for male,0354307004.jpg
0354307008,Solid Yellowish Brown Other shoe for male,0354307008.jpg
0355072001,Solid Black Vest top,0355072001.jpg
0355072002,Solid White Vest top,0355072002.jpg
0355072003,Melange Black Vest top,0355072003.jpg
0355072004,Melange Dark Pink Vest top,0355072004.jpg
0355072009,Melange Dark Blue Vest top,0355072009.jpg
0355072031,Melange Pink Vest top,0355072031.jpg
0355072045,Solid Light Green Vest top,0355072045.jpg
0355307042,women's Solid White Vest top,0355307042.jpg
0355307052,women's Solid Dark Blue Vest top,0355307052.jpg
0355307053,women's Melange Grey Vest top,0355307053.jpg
0355421003,women's All over pattern Black Dress,0355421003.jpg
0355421004,women's All over pattern Dark Blue Dress,0355421004.jpg
0355569001,Solid Black Vest top,0355569001.jpg
0355569002,Solid White Vest top,0355569002.jpg
0355569004,Melange Dark Blue Vest top,0355569004.jpg
0355569005,Melange Dark Pink Vest top,0355569005.jpg
0355569011,Melange Greenish Khaki Vest top,0355569011.jpg
0355569043,Stripe White Vest top,0355569043.jpg
0355569046,Stripe White Vest top,0355569046.jpg
0356004013,Melange Black Sweater for male,0356004013.jpg
0356174004,women's Treatment Black Trousers,0356174004.jpg
0356289005,women's Solid Black Skirt,0356289005.jpg
0356289021,women's Solid Black Skirt,0356289021.jpg
0356289059,women's Jacquard Black Skirt,0356289059.jpg
0356289060,women's Solid Black Skirt,0356289060.jpg
0356289064,women's All over pattern Pink Skirt,0356289064.jpg
0356289065,women's Glittering/Metallic Silver Skirt,0356289065.jpg
0356289068,women's Stripe Black Skirt,0356289068.jpg
0356289075,women's Solid Black Skirt,0356289075.jpg
0356289076,women's Solid Dark Green Skirt,0356289076.jpg
0356289077,women's Glittering/Metallic Silver Skirt,0356289077.jpg
0358254004,women's All over pattern Light Pink Shorts,0358254004.jpg
0358483006,Melange Beige Sweater,0358483006.jpg
0358483007,Solid Greenish Khaki Sweater,0358483007.jpg
0358483009,Solid Dark Red Sweater,0358483009.jpg
0358483013,Melange Pink Sweater,0358483013.jpg
0361401005,women's All over pattern Grey Top,0361401005.jpg
0361467024,women's All over pattern Grey Top,0361467024.jpg
0361467033,women's Solid Blue Top,0361467033.jpg
0361467035,women's Dot Dark Blue Top,0361467035.jpg
0361467038,women's All over pattern Light Red Top,0361467038.jpg
0362931024,Solid Yellowish Brown Top for male,0362931024.jpg
0362931025,Solid Dark Blue Top for male,0362931025.jpg
0362931027,Solid Dark Green Top for male,0362931027.jpg
0362931028,Melange Black Top for male,0362931028.jpg
0362997001,Solid Black Vest top for male,0362997001.jpg
0362997005,Solid White Vest top for male,0362997005.jpg
0362997008,Solid Dark Blue Vest top for male,0362997008.jpg
0362997009,Melange Turquoise Vest top for male,0362997009.jpg
0362997010,Melange Pink Vest top for male,0362997010.jpg
0362997011,Solid Dark Blue Vest top for male,0362997011.jpg
0362997012,Solid Orange Vest top for male,0362997012.jpg
0362997013,Solid Turquoise Vest top for male,0362997013.jpg
0365058001,Solid Light Blue Shorts for male,0365058001.jpg
0365592009,Solid White Sneakers,0365592009.jpg
0366686001,Solid Dark Grey T-shirt for male,0366686001.jpg
0366686005,Solid White T-shirt for male,0366686005.jpg
0366686011,Solid Black T-shirt for male,0366686011.jpg
0366686017,Solid Dark Beige T-shirt for male,0366686017.jpg
0366686018,Solid Greenish Khaki T-shirt for male,0366686018.jpg
0366686020,Melange Light Grey T-shirt for male,0366686020.jpg
0366686022,Treatment Light Pink T-shirt for male,0366686022.jpg
0366686023,Treatment Dark Purple T-shirt for male,0366686023.jpg
0366686024,Treatment Dark Red T-shirt for male,0366686024.jpg
0366686025,Treatment Blue T-shirt for male,0366686025.jpg
0366686026,Treatment Dark Green T-shirt for male,0366686026.jpg
0366859017,Solid Beige Shorts for male,0366859017.jpg
0366859020,Chambray Dark Blue Shorts for male,0366859020.jpg
0366859023,Solid Black Shorts for male,0366859023.jpg
0366859024,Solid Light Beige Shorts for male,0366859024.jpg
0366859031,All over pattern Black Shorts for male,0366859031.jpg
0366859032,Solid Light Blue Shorts for male,0366859032.jpg
0366859033,Solid Red Shorts for male,0366859033.jpg
0366859034,Solid Yellow Shorts for male,0366859034.jpg
0368300006,Solid Light Grey Shorts for male,0368300006.jpg
0368300011,Solid Greenish Khaki Shorts for male,0368300011.jpg
0368300014,Solid Dark Green Shorts for male,0368300014.jpg
0368300015,Solid Red Shorts for male,0368300015.jpg
0368300022,Solid Yellow Shorts for male,0368300022.jpg
0368505002,Solid Black Coat,0368505002.jpg
0368505006,Jacquard Dark Grey Coat,0368505006.jpg
0368979001,women's Solid Black Leggings,0368979001.jpg
0372008001,women's Solid Black Vest top,0372008001.jpg
0372008010,women's Solid White Vest top,0372008010.jpg
0372008011,women's Solid Yellow Vest top,0372008011.jpg
0372008012,women's Melange Grey Vest top,0372008012.jpg
0374762001,Solid Black Dress,0374762001.jpg
0374762008,Stripe White Dress,0374762008.jpg
0374762021,Stripe Black Dress,0374762021.jpg
0375585001,Melange Grey Trousers for male,0375585001.jpg
0375585023,Solid Light Pink Trousers for male,0375585023.jpg
0375585024,Solid Greenish Khaki Trousers for male,0375585024.jpg
0375585025,Solid Light Turquoise Trousers for male,0375585025.jpg
0375585026,Solid Light Yellow Trousers for male,0375585026.jpg
0375585027,Solid Black Trousers for male,0375585027.jpg
0375849011,Colour blocking Black Top,0375849011.jpg
0375849019,Colour blocking Dark Pink Top,0375849019.jpg
0375849021,Colour blocking Yellow Top,0375849021.jpg
0375849026,Colour blocking Dark Green Top,0375849026.jpg
0377266015,Solid Dark Green Vest top,0377266015.jpg
0377266018,Melange Grey Vest top,0377266018.jpg
0377277001,Solid Black Vest top,0377277001.jpg
0377277002,Solid White Vest top,0377277002.jpg
0377277014,Solid Light Yellow Vest top,0377277014.jpg
0377277016,Solid Other Orange Vest top,0377277016.jpg
0377277018,Solid Light Yellow Vest top,0377277018.jpg
0377277020,Solid Pink Vest top,0377277020.jpg
0377277023,Solid Greenish Khaki Vest top,0377277023.jpg
0377277024,Stripe Black Vest top,0377277024.jpg
0377277025,Solid Orange Vest top,0377277025.jpg
0377277027,Solid Dark Green Vest top,0377277027.jpg
0377277031,Solid Blue Vest top,0377277031.jpg
0377277033,Contrast Grey Vest top,0377277033.jpg
0377277034,Solid Greenish Khaki Vest top,0377277034.jpg
0377277035,Solid Yellow Vest top,0377277035.jpg
0377277036,Contrast Beige Vest top,0377277036.jpg
0377277037,Stripe Dark Blue Vest top,0377277037.jpg
0377277038,Solid Red Vest top,0377277038.jpg
0377289002,women's Solid Black Swimsuit,0377289002.jpg
0378124004,Solid Black Polo shirt for male,0378124004.jpg
0378124007,Solid Dark Red Polo shirt for male,0378124007.jpg
0378124009,Solid Dark Blue Polo shirt for male,0378124009.jpg
0378124012,Stripe Dark Green Polo shirt for male,0378124012.jpg
0378124013,Melange Grey Polo shirt for male,0378124013.jpg
0378124014,Solid Light Beige Polo shirt for male,0378124014.jpg
0378135002,Solid Dark Blue Sweater for male,0378135002.jpg
0378135003,Solid Black Sweater for male,0378135003.jpg
0378135021,Melange Grey Sweater for male,0378135021.jpg
0378135022,Solid Dark Blue Sweater for male,0378135022.jpg
0378135025,Solid Blue Sweater for male,0378135025.jpg
0378135026,Solid Dark Turquoise Sweater for male,0378135026.jpg
0378135028,Melange Dark Blue Sweater for male,0378135028.jpg
0378135029,Solid Dark Green Sweater for male,0378135029.jpg
0378135030,Solid Dark Blue Sweater for male,0378135030.jpg
0378135031,Solid Pink Sweater for male,0378135031.jpg
0378135032,Solid Red Sweater for male,0378135032.jpg
0378135033,Solid Dark Red Sweater for male,0378135033.jpg
0378135034,Melange Dark Beige Sweater for male,0378135034.jpg
0378135036,Melange Dark Grey Sweater for male,0378135036.jpg
0378135037,Solid Yellow Sweater for male,0378135037.jpg
0378447002,Melange Dark Grey Sweater for male,0378447002.jpg
0378447003,Solid Black Sweater for male,0378447003.jpg
0378447004,Solid Dark Blue Sweater for male,0378447004.jpg
0378447006,Melange Dark Blue Sweater for male,0378447006.jpg
0378447011,Melange Beige Sweater for male,0378447011.jpg
0378447021,Solid Dark Turquoise Sweater for male,0378447021.jpg
0378447022,Solid Blue Sweater for male,0378447022.jpg
0378447023,Solid Yellowish Brown Sweater for male,0378447023.jpg
0378447024,Melange Light Pink Sweater for male,0378447024.jpg
0378447028,Melange Dark Beige Sweater for male,0378447028.jpg
0378447029,Solid Dark Red Sweater for male,0378447029.jpg
0378447030,Melange Dark Green Sweater for male,0378447030.jpg
0378447031,Argyle Dark Grey Sweater for male,0378447031.jpg
0378447033,Argyle Yellowish Brown Sweater for male,0378447033.jpg
0378447034,Argyle Dark Green Sweater for male,0378447034.jpg
0378447036,Melange Dark Blue Sweater for male,0378447036.jpg
0378447041,Solid Yellow Sweater for male,0378447041.jpg
0378447042,Melange Grey Sweater for male,0378447042.jpg
0378447043,Solid Light Orange Sweater for male,0378447043.jpg
0378447046,Solid Yellowish Brown Sweater for male,0378447046.jpg
0378447050,Solid Dark Green Sweater for male,0378447050.jpg
0378447055,Melange Light Beige Sweater for male,0378447055.jpg
0378447056,Solid Light Blue Sweater for male,0378447056.jpg
0379780019,Colour blocking Black T-shirt,0379780019.jpg
0379780024,Colour blocking Dark Red T-shirt,0379780024.jpg
0379780027,Colour blocking Light Orange T-shirt,0379780027.jpg
0379780038,Stripe White T-shirt,0379780038.jpg
0379780039,Colour blocking Dark Blue T-shirt,0379780039.jpg
0379780040,Colour blocking White T-shirt,0379780040.jpg
0379780042,Melange Light Green T-shirt,0379780042.jpg
0379780043,Stripe Black T-shirt,0379780043.jpg
0379780045,Stripe White T-shirt,0379780045.jpg
0379780048,Stripe Light Yellow T-shirt,0379780048.jpg
0379780051,Colour blocking Yellow T-shirt,0379780051.jpg
0380193006,Solid White Vest top for male,0380193006.jpg
0380193010,Melange Grey Vest top for male,0380193010.jpg
0380193014,Solid Light Yellow Vest top for male,0380193014.jpg
0380193015,Solid Black Vest top for male,0380193015.jpg
0380609001,Transparent Beige T-shirt,0380609001.jpg
0380609008,Transparent Black T-shirt,0380609008.jpg
0380609010,Solid Pink T-shirt,0380609010.jpg
0380609021,Solid Greenish Khaki T-shirt,0380609021.jpg
0380609023,Treatment Black T-shirt,0380609023.jpg
0380609036,Solid Greenish Khaki T-shirt,0380609036.jpg
0380609037,All over pattern Grey T-shirt,0380609037.jpg
0380609038,Solid Dark Pink T-shirt,0380609038.jpg
0381038003,Melange Black Hoodie,0381038003.jpg
0381038004,Melange Grey Hoodie,0381038004.jpg
0381038018,Solid Dark Green Hoodie,0381038018.jpg
0381038025,Solid Dark Pink Hoodie,0381038025.jpg
0381038026,Melange Light Orange Hoodie,0381038026.jpg
0381038030,Melange Pink Hoodie,0381038030.jpg
0381038032,Solid Purple Hoodie,0381038032.jpg
0381038033,Melange Greenish Khaki Hoodie,0381038033.jpg
0381187001,Solid Black T-shirt,0381187001.jpg
0381187006,Solid Beige T-shirt,0381187006.jpg
0382127019,Solid Black Hoodie for male,0382127019.jpg
0382127027,Melange Grey Hoodie for male,0382127027.jpg
0382127032,Solid Dark Green Hoodie for male,0382127032.jpg
0382127035,Melange Dark Red Hoodie for male,0382127035.jpg
0382127039,Colour blocking Dark Blue Hoodie for male,0382127039.jpg
0382127040,Solid Dark Blue Hoodie for male,0382127040.jpg
0383569008,women's Solid Black Dress,0383569008.jpg
0383569009,women's Solid Pink Dress,0383569009.jpg
0384263008,Denim Light Blue Trousers for male,0384263008.jpg
0384263010,Denim Blue Trousers for male,0384263010.jpg
0384263011,Denim Black Trousers for male,0384263011.jpg
0384263013,Denim Dark Blue Trousers for male,0384263013.jpg
0384482001,Solid Dark Blue Trousers for male,0384482001.jpg
0384482002,Solid Dark Beige Trousers for male,0384482002.jpg
0384482003,Solid Dark Grey Trousers for male,0384482003.jpg
0384482006,Solid Black Trousers for male,0384482006.jpg
0384482008,Solid Dark Red Trousers for male,0384482008.jpg
0384482009,Solid Yellowish Brown Trousers for male,0384482009.jpg
0384482010,Solid Dark Blue Trousers for male,0384482010.jpg
0384654004,women's Treatment Black Dress,0384654004.jpg
0384654009,Front print Black Dress,0384654009.jpg
0384654011,Treatment Beige Dress,0384654011.jpg
0384654021,women's Front print Black Dress,0384654021.jpg
0384654022,women's Front print Beige Dress,0384654022.jpg
0384654023,women's Front print Black Dress,0384654023.jpg
0384851001,Solid Black Shorts,0384851001.jpg
0384851004,Solid Dark Blue Shorts,0384851004.jpg
0384851013,Melange Grey Shorts,0384851013.jpg
0384851019,Solid Dark Pink Shorts,0384851019.jpg
0384851022,Solid Light Orange Shorts,0384851022.jpg
0384851023,Solid Red Shorts,0384851023.jpg
0386859006,Solid Black T-shirt for male,0386859006.jpg
0386859007,Solid White T-shirt for male,0386859007.jpg
0386859019,Solid Dark Blue T-shirt for male,0386859019.jpg
0386859026,Solid Dark Blue T-shirt for male,0386859026.jpg
0386859027,Melange Dark Grey T-shirt for male,0386859027.jpg
0386859028,Solid Dark Pink T-shirt for male,0386859028.jpg
0386859029,Solid Red T-shirt for male,0386859029.jpg
0386859030,Solid Dark Green T-shirt for male,0386859030.jpg
0386859037,Solid Dark Blue T-shirt for male,0386859037.jpg
0386859038,Solid Blue T-shirt for male,0386859038.jpg
0386859044,Solid Dark Blue T-shirt for male,0386859044.jpg
0386859050,Solid Light Pink T-shirt for male,0386859050.jpg
0386859051,Solid Pink T-shirt for male,0386859051.jpg
0386859053,Solid Dark Blue T-shirt for male,0386859053.jpg
0386859061,Solid Dark Red T-shirt for male,0386859061.jpg
0387348012,Placement print Dark Blue Vest top for male,0387348012.jpg
0387348016,All over pattern Dark Blue Vest top for male,0387348016.jpg
0387348017,Placement print Light Grey Vest top for male,0387348017.jpg
0387348018,Front print Dark Blue Vest top for male,0387348018.jpg
0387348019,All over pattern Dark Green Vest top for male,0387348019.jpg
0387348020,All over pattern Orange Vest top for male,0387348020.jpg
0387348021,Front print Black Vest top for male,0387348021.jpg
0387348022,Placement print Black Vest top for male,0387348022.jpg
0387348023,Placement print White Vest top for male,0387348023.jpg
0387348025,Placement print Black Vest top for male,0387348025.jpg
0387348029,All over pattern Light Yellow Vest top for male,0387348029.jpg
0387348030,All over pattern Turquoise Vest top for male,0387348030.jpg
0387426012,Placement print Dark Grey Shorts for male,0387426012.jpg
0387843034,Solid Red Hoodie for male,0387843034.jpg
0387843035,Melange Dark Grey Hoodie for male,0387843035.jpg
0387843036,Solid Pink Hoodie for male,0387843036.jpg
0387843037,Solid Dark Purple Hoodie for male,0387843037.jpg
0387843041,Solid Orange Hoodie for male,0387843041.jpg
0389236006,Solid Black Jacket for male,0389236006.jpg
0391750001,Solid Black Trousers for male,0391750001.jpg
0391750011,Solid Grey Trousers for male,0391750011.jpg
0391750012,Melange Dark Grey Trousers for male,0391750012.jpg
0391750013,Solid Dark Blue Trousers for male,0391750013.jpg
0391750015,Solid Dark Blue Trousers for male,0391750015.jpg
0391750016,Solid Dark Blue Trousers for male,0391750016.jpg
0391772001,Solid Black Trousers for male,0391772001.jpg
0392168001,Solid Black Shorts,0392168001.jpg
0392168010,Solid Greenish Khaki Shorts,0392168010.jpg
0392168018,Solid Dark Blue Shorts,0392168018.jpg
0392168020,Solid White Shorts,0392168020.jpg
0392168029,Solid Greenish Khaki Shorts,0392168029.jpg
0392168032,Solid White Shorts,0392168032.jpg
0392269007,Treatment Black Vest top for male,0392269007.jpg
0392269008,Treatment Dark Blue Vest top for male,0392269008.jpg
0392269009,Treatment Dark Green Vest top for male,0392269009.jpg
0392269010,Treatment Dark Pink Vest top for male,0392269010.jpg
0392269011,Treatment Blue Vest top for male,0392269011.jpg
0392269012,Treatment Dark Red Vest top for male,0392269012.jpg
0392269014,Treatment Dark Blue Vest top for male,0392269014.jpg
0392938001,Solid White Shirt for male,0392938001.jpg
0392938002,Solid Black Shirt for male,0392938002.jpg
0392938024,Stripe Blue Shirt for male,0392938024.jpg
0392938029,Melange Light Blue Shirt for male,0392938029.jpg
0392938032,Solid Dark Red Shirt for male,0392938032.jpg
0392938035,Solid Light Blue Shirt for male,0392938035.jpg
0392938036,Dot Dark Blue Shirt for male,0392938036.jpg
0393447009,Solid Black Jacket,0393447009.jpg
0393447010,Solid Greenish Khaki Jacket,0393447010.jpg
0393447013,Solid Dark Blue Jacket,0393447013.jpg
0393447015,Solid Black Jacket,0393447015.jpg
0393447016,Solid Greenish Khaki Jacket,0393447016.jpg
